chr3	1	2543884	3
chr3	1486494	4569260	3
chr3	3544550	6412265	3
chr3	5554295	8605370	3
chr3	7481064	10589845	3
chr3	9259698	13111344	3
chr3	11658980	14486428	3
chr3	13486504	16840544	3
chr3	14916829	19939845	3
chr3	17193998	21862620	3
chr3	20589806	24092539	3
chr3	22162417	26357201	3
chr3	24794084	28606456	3
chr3	26698180	30403564	3
chr3	29293555	32329717	3
chr3	31231314	35910197	3
chr3	32813403	38684089	3
chr3	36443331	42105448	3
chr3	39233007	45098994	3
chr3	42374930	53145738	3
chr3	45263730	54854100	3
chr3	53704675	58051582	3
chr3	55422030	59883211	3
chr3	58573007	62065315	3
chr3	60638177	64017520	3
chr3	62673205	66144656	3
chr3	64879146	68273385	3
chr3	66715775	70545582	3
chr3	68860832	72328497	3
chr3	71528488	74477552	3
chr3	73423785	77082060	3
chr3	75327224	82234084	3
chr3	77460448	94583818	3
chr3	84135870	100874422	3
chr3	96961433	104029293	3
chr3	101953517	106615736	3
chr3	104859013	109316711	3
chr3	106921177	112635148	3
chr3	110277286	114727233	3
chr3	113103994	117114095	3
chr3	115724725	119697861	3
chr3	117472508	122965813	3
chr3	120598622	125051221	3
chr3	123332755	127351429	3
chr3	125203110	130500902	3
chr3	127754225	133407868	3
chr3	130841382	135036601	3
chr3	133531997	139004755	3
chr3	135514781	141249492	3
chr3	139664416	143353615	3
chr3	141620604	145964881	3
chr3	143749262	148626383	3
chr3	146620268	150812839	3
chr3	149325450	153571604	3
chr3	151067437	156455074	3
chr3	154234170	160100814	3
chr3	157083444	166863572	3
chr3	161688409	169475565	3
chr3	167801251	171640707	3
chr3	169944963	174225891	3
chr3	173051305	176313899	3
chr3	175166420	178715167	3
chr3	176977858	181878295	3
chr3	179523926	184335477	3
chr3	182654058	186205690	3
chr3	184637900	188291352	3
chr3	187305867	190510167	3
chr3	189497280	192398757	3
chr3	191033764	194303023	3
chr3	193288243	196640093	3
chr3	195089215	1248956422	3
