chr11	1	2470301	11
chr11	1670391	4765891	11
chr11	3487489	6470459	11
chr11	5587497	8470693	11
chr11	7616147	11095875	11
chr11	9090808	13044525	11
chr11	12097014	15893878	11
chr11	13350923	18256551	11
chr11	16821366	19967727	11
chr11	19167576	22366441	11
chr11	21167611	24702958	11
chr11	22791917	26799438	11
chr11	24822561	31881082	11
chr11	27485618	33884932	11
chr11	32172231	35549312	11
chr11	34508748	39367599	11
chr11	36438069	42288652	11
chr11	40073061	44517177	11
chr11	42866857	57589406	11
chr11	44996186	61143946	11
chr11	59089397	63830457	11
chr11	61959189	68670681	11
chr11	64568173	70101130	11
chr11	69101771	73232920	11
chr11	70911167	76279226	11
chr11	73618008	78965574	11
chr11	76712005	80465389	11
chr11	79238655	83815379	11
chr11	81009894	87419825	11
chr11	84268207	91235897	11
chr11	87909999	94302210	11
chr11	91947181	95831426	11
chr11	94800180	98893026	11
chr11	96707658	101282485	11
chr11	99338370	103901650	11
chr11	101687285	107601834	11
chr11	104378080	110350409	11
chr11	107973159	112952584	11
chr11	110967218	114873617	11
chr11	113775405	116675059	11
chr11	115751630	119384268	11
chr11	117838691	120885894	11
chr11	119827028	123024752	11
chr11	121961130	125112082	11
chr11	123674288	127418965	11
chr11	126312981	129159497	11
chr11	128251596	131175073	11
chr11	130359359	133159703	11
chr11	132061338	1248956422	11
