chr14	1	20444250	14
chr14	19644264	22444391	14
chr14	21561319	24574194	14
chr14	23636586	26816166	14
chr14	25669695	29502708	14
chr14	27247392	32315889	14
chr14	30397483	33406327	14
chr14	32606350	36245428	14
chr14	34300937	38524890	14
chr14	36672628	42856950	14
chr14	39789462	47183967	14
chr14	43966942	50799890	14
chr14	48252661	52295433	14
chr14	50997992	54639241	14
chr14	53007715	56560763	14
chr14	54767302	59342491	14
chr14	57385916	62410050	14
chr14	61156511	65805588	14
chr14	62824892	68891181	14
chr14	66084639	70902967	14
chr14	69518449	74338886	14
chr14	72195947	76260202	14
chr14	74647196	78598367	14
chr14	76868313	81456609	14
chr14	78893620	83809203	14
chr14	81998642	86868246	14
chr14	84840775	89143950	14
chr14	87227297	90787674	14
chr14	89630759	92845088	14
chr14	91745223	94872097	14
chr14	93916562	97110545	14
chr14	96072133	99009457	14
chr14	97792385	100887783	14
chr14	99721189	103312753	14
chr14	101418831	105186298	14
chr14	104097919	1248956422	14
