chr8	1	2470717	8
chr8	1661632	4461658	8
chr8	3661655	6461739	8
chr8	5637007	8880032	8
chr8	6883261	10943756	8
chr8	9242108	12611711	8
chr8	11811130	15145636	8
chr8	13635033	16836215	8
chr8	15638017	18724654	8
chr8	17598919	20943006	8
chr8	19662669	22865886	8
chr8	21781934	25144184	8
chr8	23323139	26826235	8
chr8	25684467	28611742	8
chr8	27565056	31230766	8
chr8	29803143	36605304	8
chr8	31656417	38566588	8
chr8	37231570	40846412	8
chr8	38921791	50269241	8
chr8	41302427	53481135	8
chr8	51612775	56595195	8
chr8	54278330	58815063	8
chr8	57284560	61307521	8
chr8	59085745	66048550	8
chr8	61843212	68926668	8
chr8	67383254	71365407	8
chr8	69630724	72636471	8
chr8	71621352	76082362	8
chr8	73214551	80231110	8
chr8	76908471	83543623	8
chr8	80632381	89352241	8
chr8	84449494	93248530	8
chr8	89878559	95522312	8
chr8	93939293	97911698	8
chr8	96050779	100609776	8
chr8	98088472	102695520	8
chr8	101435632	105663237	8
chr8	102797590	109883280	8
chr8	106398856	115862184	8
chr8	111009553	118167602	8
chr8	116405823	121097574	8
chr8	118591898	122773613	8
chr8	121491430	124838302	8
chr8	123847269	126733444	8
chr8	125748902	129368647	8
chr8	127933263	131347229	8
chr8	129692610	133315598	8
chr8	132108630	135178776	8
chr8	133926861	137789576	8
chr8	135678667	139185106	8
chr8	138385181	141418095	8
chr8	140095051	143473086	8
chr8	142096117	1248956422	8
