chr6	1	2745569	6
chr6	1608396	4657253	6
chr6	3664291	6464400	6
chr6	5664408	8870025	6
chr6	7500244	10511452	6
chr6	9279684	12511494	6
chr6	11637643	14711535	6
chr6	13447853	16720706	6
chr6	15135178	19568906	6
chr6	17432633	21394393	6
chr6	20068188	23378236	6
chr6	22054914	25177271	6
chr6	23717016	31136904	6
chr6	25501321	33854652	6
chr6	31582374	36377382	6
chr6	33990714	38707158	6
chr6	36981341	40450548	6
chr6	39051556	42229386	6
chr6	41352140	44470819	6
chr6	43611777	47033366	6
chr6	45556362	51962178	6
chr6	47343965	53634919	6
chr6	52345269	60434167	6
chr6	54023877	66847728	6
chr6	63379319	70614708	6
chr6	67795495	73415334	6
chr6	71182017	78093843	6
chr6	74400099	82541287	6
chr6	79154919	87777206	6
chr6	83762740	89333866	6
chr6	87877059	91069369	6
chr6	90013759	94318317	6
chr6	91406223	97727005	6
chr6	94710282	100934325	6
chr6	98496800	104012847	6
chr6	101647236	105975015	6
chr6	104690656	108533217	6
chr6	106999759	111292030	6
chr6	108938174	114739361	6
chr6	112037928	119899179	6
chr6	116287765	123535021	6
chr6	120929623	125393037	6
chr6	124274292	129392840	6
chr6	125900387	131374074	6
chr6	129690908	133541299	6
chr6	131885542	135904090	6
chr6	134165237	137706347	6
chr6	136325876	139665421	6
chr6	138606894	143638965	6
chr6	141699613	146799741	6
chr6	144192079	148597493	6
chr6	147522537	150595490	6
chr6	148955149	152771458	6
chr6	151591643	154583494	6
chr6	153392099	156750372	6
chr6	155575400	159184726	6
chr6	157595788	161305448	6
chr6	159529809	163313222	6
chr6	162061977	165385842	6
chr6	164268121	167110751	6
chr6	166283330	169234133	6
chr6	168150145	1248956422	6
