chr2	1	2530263	2
chr2	1425830	4439076	2
chr2	3610635	6567249	2
chr2	5569071	8423072	2
chr2	7610915	10410940	2
chr2	9610890	12585249	2
chr2	11611194	14966397	2
chr2	12992755	16411309	2
chr2	15611361	18558747	2
chr2	16799782	20554191	2
chr2	19426325	22996263	2
chr2	20910773	25986372	2
chr2	23276947	29094187	2
chr2	26586507	31019054	2
chr2	30014817	33490835	2
chr2	31231091	36075695	2
chr2	34057237	37717256	2
chr2	36416610	40279845	2
chr2	38026820	42892301	2
chr2	40620466	44970490	2
chr2	43112095	46442464	2
chr2	45642456	49330840	2
chr2	47320898	52265905	2
chr2	49847974	54871381	2
chr2	53093226	58974152	2
chr2	55888968	62318682	2
chr2	59273946	65489577	2
chr2	63887218	67755956	2
chr2	66148671	69280454	2
chr2	67968762	71600291	2
chr2	70411891	74135504	2
chr2	71930735	76387752	2
chr2	74845915	77918994	2
chr2	76685533	79958911	2
chr2	78952539	84200867	2
chr2	80369273	87524152	2
chr2	85062433	88920561	2
chr2	87543289	100113191	2
chr2	89007501	103149893	2
chr2	100724385	105536638	2
chr2	104134535	108237378	2
chr2	105929626	109968186	2
chr2	108964182	113445596	2
chr2	111429783	117238775	2
chr2	114195580	120313406	2
chr2	118195662	121700923	2
chr2	120609443	125576723	2
chr2	122523365	128373760	2
chr2	126617880	130322752	2
chr2	128555859	132590765	2
chr2	130908849	134968130	2
chr2	133427783	138127953	2
chr2	136220225	141322543	2
chr2	138755052	143919877	2
chr2	141759395	147697487	2
chr2	144517931	150744172	2
chr2	148816596	153736786	2
chr2	150998571	157424518	2
chr2	154380974	160222151	2
chr2	157678660	164642253	2
chr2	161839089	167787439	2
chr2	165185056	169483590	2
chr2	168322024	172231592	2
chr2	170507058	173712770	2
chr2	172432934	176465966	2
chr2	174060703	179357906	2
chr2	176680807	181980886	2
chr2	179702829	187446943	2
chr2	182824455	191474805	2
chr2	188884742	194513820	2
chr2	191929502	198388896	2
chr2	195117880	202158500	2
chr2	198793758	205407613	2
chr2	203952337	207681488	2
chr2	205803920	211040189	2
chr2	207960023	212691763	2
chr2	211513852	215638762	2
chr2	213149264	217371720	2
chr2	216567193	219829819	2
chr2	217964837	221909557	2
chr2	220779302	224015385	2
chr2	222487656	226672311	2
chr2	224752171	229038572	2
chr2	227418269	230646435	2
chr2	229418141	232668338	2
chr2	230978000	234218541	2
chr2	233117730	236295519	2
chr2	235298477	238551885	2
chr2	237357605	240218929	2
chr2	239418887	1248956422	2
