chr12	1	2435385	12
chr12	1610837	4410996	12
chr12	3611134	6433649	12
chr12	5633538	8507096	12
chr12	7633745	10783709	12
chr12	8884251	12521975	12
chr12	11633851	14960063	12
chr12	13338638	17215787	12
chr12	15720868	20060666	12
chr12	17919235	22174367	12
chr12	20628774	24139671	12
chr12	22834753	26399230	12
chr12	25052607	28959434	12
chr12	26938123	30931690	12
chr12	29497534	32927348	12
chr12	31339428	42606760	12
chr12	38063437	45691504	12
chr12	42955590	48403073	12
chr12	46786011	51535088	12
chr12	48891258	52968708	12
chr12	51930767	55448421	12
chr12	54052118	58579891	12
chr12	55850206	62671765	12
chr12	58922907	64990366	12
chr12	62858267	67152612	12
chr12	65985519	69217716	12
chr12	68114754	71711253	12
chr12	69922586	75683238	12
chr12	72250984	77409050	12
chr12	76100912	79743845	12
chr12	78007022	82834964	12
chr12	80181683	87524564	12
chr12	83074246	90803148	12
chr12	88033245	93064288	12
chr12	91670429	94796353	12
chr12	93888413	97455322	12
chr12	96049354	99612259	12
chr12	97822926	101947664	12
chr12	100485107	104452838	12
chr12	102784315	106264336	12
chr12	104742678	108876352	12
chr12	107331119	113085700	12
chr12	109246727	114585367	12
chr12	113462563	116570737	12
chr12	115400268	118555347	12
chr12	117549572	121349273	12
chr12	119272374	124237671	12
chr12	121561506	125354113	12
chr12	124553986	127354383	12
chr12	126429411	129354200	12
chr12	128554122	131354242	12
chr12	130554118	1248956422	12
