chr4	1	3604492	4
chr4	1516662	4777735	4
chr4	3903742	6705466	4
chr4	5905456	8705489	4
chr4	7905477	11190120	4
chr4	9156399	13535100	4
chr4	11488647	14965289	4
chr4	13807931	16812626	4
chr4	15798420	20087241	4
chr4	17291636	22389451	4
chr4	20484435	24312439	4
chr4	22750565	26172941	4
chr4	25372795	28935704	4
chr4	27261730	31315054	4
chr4	29553690	33389370	4
chr4	31760226	36671937	4
chr4	34345109	38237882	4
chr4	37292323	40427534	4
chr4	38878763	42883635	4
chr4	41403407	52293694	4
chr4	43963405	54885222	4
chr4	53552477	56827348	4
chr4	55923232	60002298	4
chr4	57239109	62959479	4
chr4	60799831	66744856	4
chr4	63374911	70646652	4
chr4	67302592	74354996	4
chr4	71217305	76812574	4
chr4	74752279	79158745	4
chr4	77019851	81729142	4
chr4	79872045	83879320	4
chr4	82953005	87517672	4
chr4	84229474	89358346	4
chr4	88012182	93686138	4
chr4	90191664	95661895	4
chr4	94172638	99744486	4
chr4	96092520	102726691	4
chr4	100272652	106899804	4
chr4	103717801	109276823	4
chr4	107346985	111310804	4
chr4	109991784	113546881	4
chr4	112297945	117173201	4
chr4	113954383	121227300	4
chr4	117700673	124473510	4
chr4	121536028	127261104	4
chr4	124943293	130610247	4
chr4	128626067	134774611	4
chr4	131553200	137247283	4
chr4	135107436	139500245	4
chr4	137621799	141770270	4
chr4	140106390	145711925	4
chr4	142306924	148429619	4
chr4	146089627	152642139	4
chr4	149574326	154852067	4
chr4	153438506	157194568	4
chr4	155600080	160505036	4
chr4	157822163	162915046	4
chr4	161233386	164844447	4
chr4	163277068	167481128	4
chr4	165509327	169173008	4
chr4	167894173	172363328	4
chr4	169855359	174223851	4
chr4	173129963	176417787	4
chr4	175203944	178529560	4
chr4	177302422	180391952	4
chr4	179201506	182238933	4
chr4	181389992	184226053	4
chr4	183426027	186226244	4
chr4	185426008	188231173	4
chr4	187177676	1248956422	4
