chr19	1	2513498	19
chr19	1660850	4461747	19
chr19	3660894	6508027	19
chr19	5518909	8460994	19
chr19	7660935	11042041	19
chr19	9254451	13182979	19
chr19	11325371	14542448	19
chr19	13598082	16461236	19
chr19	15224187	18933348	19
chr19	17661186	21862935	19
chr19	19137744	29301404	19
chr19	22552810	30674638	19
chr19	29622968	33228004	19
chr19	31618258	35078785	19
chr19	33758180	38767150	19
chr19	35573410	40496990	19
chr19	39172235	43436130	19
chr19	41150850	44936660	19
chr19	43663408	47022864	19
chr19	46005801	48936845	19
chr19	48008255	50936865	19
chr19	49952046	52936901	19
chr19	52136870	54937011	19
chr19	54136969	56937000	19
chr19	56136894	1248956422	19
