chr5	1	2410493	5
chr5	1551215	4410544	5
chr5	3610511	6485442	5
chr5	5599890	8493640	5
chr5	7184717	10487430	5
chr5	9610312	13782324	5
chr5	11396050	15935987	5
chr5	14069299	17407692	5
chr5	16558082	20562105	5
chr5	18051727	24291359	5
chr5	21605727	26413262	5
chr5	24603552	29594518	5
chr5	26966028	31643798	5
chr5	30137720	33675090	5
chr5	32455217	36433454	5
chr5	34625641	38419888	5
chr5	36663650	42601608	5
chr5	38793804	53814229	5
chr5	44055612	56124086	5
chr5	54306363	57778559	5
chr5	56380937	61620237	5
chr5	58326330	66239871	5
chr5	61902175	67897692	5
chr5	66582236	70617253	5
chr5	68436132	74015074	5
chr5	72424893	76342123	5
chr5	74542967	78496997	5
chr5	77013896	81023952	5
chr5	79562548	83049647	5
chr5	81330340	87035964	5
chr5	84075642	91543024	5
chr5	88505550	95612569	5
chr5	92607235	98414830	5
chr5	96137952	103774191	5
chr5	99922831	107465851	5
chr5	104335603	110016150	5
chr5	107570316	112654022	5
chr5	110225857	115784235	5
chr5	113692082	117225825	5
chr5	116425757	120477408	5
chr5	117745711	122876468	5
chr5	120840745	124775457	5
chr5	123319860	126775544	5
chr5	125412705	132451098	5
chr5	127604466	134081227	5
chr5	133124347	137145208	5
chr5	135238161	141761882	5
chr5	138251220	142871043	5
chr5	141927263	145865687	5
chr5	143418360	147803698	5
chr5	146368391	149855845	5
chr5	148739147	151965547	5
chr5	150906697	155220746	5
chr5	152975533	158283428	5
chr5	155888711	160247326	5
chr5	159072597	162953770	5
chr5	160558989	165545916	5
chr5	163334021	167285645	5
chr5	165867830	169212509	5
chr5	168338493	171674327	5
chr5	170500737	173412880	5
chr5	172613061	175462199	5
chr5	174662126	177920586	5
chr5	176471331	179481780	5
chr5	178540969	1248956422	5
