chr7	1	2695130	7
chr7	1317009	4416905	7
chr7	3045634	6873154	7
chr7	5520929	8417010	7
chr7	7617000	11214568	7
chr7	9348169	12781176	7
chr7	11505677	14438588	7
chr7	13638509	16697644	7
chr7	15298216	18918238	7
chr7	17483308	20708959	7
chr7	19376962	23067459	7
chr7	21855779	25298448	7
chr7	23574404	28087654	7
chr7	25899260	30137479	7
chr7	28866658	32270155	7
chr7	31066041	34836658	7
chr7	33118061	36868230	7
chr7	35385110	40446336	7
chr7	38125640	41991949	7
chr7	40890642	45127222	7
chr7	42985986	47216608	7
chr7	45361549	49714950	7
chr7	47593338	52104221	7
chr7	50288389	55212921	7
chr7	52730350	67639584	7
chr7	55624851	70599639	7
chr7	68091044	72424481	7
chr7	70766304	75117262	7
chr7	73422960	78035316	7
chr7	75752560	80430211	7
chr7	78604518	82515729	7
chr7	80991963	85943562	7
chr7	83116474	90298860	7
chr7	87444605	93387994	7
chr7	91127980	96357684	7
chr7	93976859	98538869	7
chr7	96985565	102089362	7
chr7	98853634	105472320	7
chr7	103145338	106818416	7
chr7	105920549	110177908	7
chr7	107964837	113086262	7
chr7	110681908	116805569	7
chr7	113704296	121763611	7
chr7	117600977	127006049	7
chr7	122668942	130228545	7
chr7	128158373	132134454	7
chr7	131116133	135303159	7
chr7	132397376	137807833	7
chr7	136031313	139557435	7
chr7	138618287	142142198	7
chr7	140502908	144777874	7
chr7	142959775	147507660	7
chr7	145275839	149666510	7
chr7	148338462	151301857	7
chr7	150183112	153404564	7
chr7	152604368	155404467	7
chr7	154600251	157712332	7
chr7	156338958	1248956422	7
