chr15	1	21836199	15
chr15	20978941	24177898	15
chr15	23343732	26144312	15
chr15	25344296	28635343	15
chr15	27344323	31073241	15
chr15	29329327	32550201	15
chr15	31284474	34786527	15
chr15	33724149	36679826	15
chr15	35740136	38821977	15
chr15	37671759	41995215	15
chr15	39625855	46326024	15
chr15	42616370	48414574	15
chr15	46543706	52724257	15
chr15	48956860	54802729	15
chr15	53084700	57473376	15
chr15	55531708	59511945	15
chr15	58149466	60949550	15
chr15	59837231	62966242	15
chr15	61689347	66166715	15
chr15	63439555	68484831	15
chr15	66826780	70001963	15
chr15	68636158	73649548	15
chr15	71209347	78347974	15
chr15	74166452	79759204	15
chr15	78779974	82055737	15
chr15	80779988	86573355	15
chr15	83567178	88332320	15
chr15	86918191	90200184	15
chr15	89118205	92200734	15
chr15	91400326	94200465	15
chr15	93400409	96200544	15
chr15	95400459	98200490	15
chr15	97400457	100202072	15
chr15	99119365	1248956422	15
